date,date_period_text,value,data_element_text,data_measure_text,date_measure_text,data_transform_text,geo_entity_type_text,geo_entity_text,seas_adj_text,viz_type_text
2024-07-01,Monthly,-0.008464274820900805,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-06-01,Monthly,0.04615489003527995,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-06-01,Monthly,0.07486363595916172,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-05-01,Monthly,0.056464425139092146,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-05-01,Monthly,0.03748345463286858,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-04-01,Monthly,0.05587060616831482,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-04-01,Monthly,0.14009971726081064,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-03-01,Monthly,0.04060892410694931,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-03-01,Monthly,0.10475069933803649,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-02-01,Monthly,0.03775588004295464,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-02-01,Monthly,0.008610457405594296,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-01-01,Monthly,0.04388668176986658,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-01-01,Monthly,-0.00895537418888881,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-12-01,Monthly,0.05139802615245951,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-12-01,Monthly,0.0764515535313625,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-11-01,Monthly,0.03536952254431469,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-11-01,Monthly,0.38811606835916174,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-10-01,Monthly,-0.0052070003794857005,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-10-01,Monthly,0.20074859434052894,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-09-01,Monthly,-0.01660970752242426,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-09-01,Monthly,0.06022689344765882,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-08-01,Monthly,-0.02020363068059783,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-08-01,Monthly,-0.07734250431294132,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-07-01,Monthly,-0.001556678014573154,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-07-01,Monthly,0.05805279618172384,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-06-01,Monthly,-0.002460935196825146,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-06-01,Monthly,0.20723832235435583,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-05-01,Monthly,-0.008429527815539517,Miscellaneous Store Retailers,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-05-01,Monthly,0.031235236300146203,Miscellaneous Store Retailers,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
