date,date_period_text,value,data_element_text,data_measure_text,date_measure_text,data_transform_text,geo_entity_type_text,geo_entity_text,seas_adj_text,viz_type_text
2024-10-01,Monthly,0.03825523338969868,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-10-01,Monthly,0.06213892807805843,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-09-01,Monthly,0.036097581845743264,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-09-01,Monthly,0.06763727985543706,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-08-01,Monthly,0.0349716382616192,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-08-01,Monthly,0.05537684930522446,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-07-01,Monthly,0.03493726845013079,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-07-01,Monthly,0.08101479185436815,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-06-01,Monthly,0.03337229107613826,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-06-01,Monthly,0.0615045071217201,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-05-01,Monthly,0.034437441770219124,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-05-01,Monthly,0.04596353983342586,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-04-01,Monthly,0.03206717820672959,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-04-01,Monthly,0.03798340974455083,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-03-01,Monthly,0.026657552080645353,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-03-01,Monthly,0.006967056439204107,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-02-01,Monthly,0.032137836394682484,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-02-01,Monthly,-0.0022418427304691604,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-01-01,Monthly,0.04139241758805645,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-01-01,Monthly,-0.005158691251004692,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-12-01,Monthly,0.049236385025242635,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-12-01,Monthly,0.032957831941626305,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-11-01,Monthly,0.044685102087317574,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-11-01,Monthly,0.032160274407402024,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-10-01,Monthly,0.041376370907799366,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-10-01,Monthly,0.03415681895909639,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-09-01,Monthly,0.04531406938187299,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-09-01,Monthly,0.05217136999827517,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-08-01,Monthly,0.0444010129763582,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-08-01,Monthly,0.053984078497510524,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-07-01,Monthly,0.04515032998202839,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-07-01,Monthly,0.0614686780278327,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-06-01,Monthly,0.04240664297770317,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-06-01,Monthly,0.07418137227515668,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-05-01,Monthly,0.044507073602496394,"Retail Trade and Food Services, ex Auto and Gas",Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-05-01,Monthly,0.022113275185653647,"Retail Trade and Food Services, ex Auto and Gas",Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
