date,date_period_text,value,data_element_text,data_measure_text,date_measure_text,data_transform_text,geo_entity_type_text,geo_entity_text,seas_adj_text,viz_type_text
2024-03-01,Monthly,0.0029796154249267515,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-03-01,Monthly,0.013847178888240682,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-02-01,Monthly,0.001345067762787792,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-02-01,Monthly,-0.024960698173461176,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-01-01,Monthly,0.00409543646504007,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2024-01-01,Monthly,-0.011738875896282456,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-12-01,Monthly,0.0032902690919508113,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-12-01,Monthly,-0.001222093043813118,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-11-01,Monthly,0.007613073437785871,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-11-01,Monthly,0.011971584806814225,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-10-01,Monthly,0.01369296686781459,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-10-01,Monthly,0.03505043399008371,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-09-01,Monthly,0.018310517173634782,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-09-01,Monthly,0.04089039908040389,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-08-01,Monthly,0.016544083769943246,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-08-01,Monthly,0.03337190743222951,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-07-01,Monthly,0.017462624769182183,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-07-01,Monthly,-0.001679591285953778,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-06-01,Monthly,0.02366557874292785,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-06-01,Monthly,-0.02333298381972293,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-05-01,Monthly,0.03524554296592419,Grocery Stores,Level,Year-over-year,Percent change;Trail 3,Nation,US,Seasonally adjusted,Time series line
2023-05-01,Monthly,-0.03686580133208894,Grocery Stores,Level,Month-over-month,Percent change;Annualized;Trail 3,Nation,US,Seasonally adjusted,Time series line
